bin_info	binsize	mean_coverage	normalized_coverage	baseline_mean	baseline_std	baseline_mad
chr1:72163637-72163876:NEGR1	240	583.5863	1.1511	1.1499	0.0672	0.0586
chr1:72241798-72242037:NEGR1	240	459.2714	0.8924	0.8883	0.0384	0.0284
chr1:72400759-72400998:NEGR1	240	529.0612	1.0383	1.0394	0.0552	0.0524
chr1:72747941-72748420:NEGR1	480	624.6491	1.2238	1.2332	0.0566	0.0433
chr1:78413158-78413277:FUBP1	120	256.9443	0.4678	0.4819	0.0516	0.0349
chr1:78413492-78414331:FUBP1	840	617.4015	1.2113	1.2092	0.0584	0.0445
chr1:78414337-78414575:FUBP1	239	521.9240	1.0327	1.0367	0.0921	0.0659
chr1:78414793-78415032:FUBP1	240	486.7907	0.9483	0.9554	0.0508	0.0287
chr1:78420917-78421036:FUBP1	120	332.1306	0.6467	0.6553	0.0464	0.0373
chr1:78422202-78422441:FUBP1	240	477.3701	0.9314	0.9257	0.0296	0.0275
chr1:78425849-78425968:FUBP1	120	544.4768	1.0523	1.0526	0.0574	0.0430
chr1:78425985-78426224:FUBP1	240	569.0258	1.1066	1.1144	0.0640	0.0544
chr1:78428416-78428655:FUBP1	240	559.9878	1.0596	1.0637	0.0292	0.0240
chr1:78429210-78429449:FUBP1	240	475.2318	0.9330	0.9312	0.0456	0.0376
chr1:78429738-78429857:FUBP1	120	417.1639	0.8157	0.8147	0.0391	0.0293
chr1:78429930-78430049:FUBP1	120	383.0121	0.7432	0.7522	0.0400	0.0251
chr1:78430322-78430441:FUBP1	120	389.4230	0.7650	0.7623	0.0422	0.0356
chr1:78430544-78430663:FUBP1	120	526.8210	1.0389	1.0395	0.0625	0.0398
chr1:78430714-78430953:FUBP1	240	546.4801	1.0882	1.0773	0.0569	0.0465
chr1:78432347-78432466:FUBP1	120	385.2250	0.7361	0.7406	0.0320	0.0228
chr1:78432544-78432663:FUBP1	120	441.7222	0.8770	0.8723	0.0487	0.0380
chr1:78432700-78432819:FUBP1	120	413.0644	0.8093	0.8109	0.0385	0.0294
chr1:78433258-78433377:FUBP1	120	416.6060	0.8515	0.8314	0.0835	0.0665
chr1:78433808-78433927:FUBP1	120	339.5326	0.6855	0.6766	0.0667	0.0520
chr1:78434677-78434796:FUBP1	120	306.0633	0.5979	0.6003	0.0347	0.0285
chr1:78435594-78435713:FUBP1	120	359.0444	0.7037	0.7086	0.0549	0.0411
chr1:78444509-78444748:FUBP1	240	444.1538	0.8792	0.8764	0.0414	0.0327
chr1:85733308-85733667:BCL10	360	738.7126	1.3175	1.3228	0.0430	0.0316
chr1:85736266-85736625:BCL10	360	663.5619	1.2605	1.2635	0.0315	0.0255
chr1:85741948-85742067:BCL10	120	331.1452	0.6558	0.6567	0.0387	0.0329
chr1:115251096-115251335:NRAS	240	573.1663	1.1221	1.1211	0.0487	0.0370
chr1:115252150-115252389:NRAS	240	508.6685	0.9982	1.0104	0.0581	0.0419
chr1:115256390-115256629:NRAS	240	432.4628	0.8585	0.8565	0.0504	0.0402
chr1:115258666-115258785:NRAS	120	485.0994	0.9469	0.9462	0.0391	0.0297
chr1:115260754-115260873:CSDE1	120	379.0833	0.7443	0.7455	0.0405	0.0339
chr1:115261181-115261420:CSDE1	240	526.2962	1.0322	1.0441	0.0518	0.0347
chr1:115262162-115262401:CSDE1	240	570.6576	1.1297	1.1337	0.0716	0.0498
chr1:115263129-115263368:CSDE1	240	428.6156	0.8307	0.8374	0.0463	0.0307
chr1:115266444-115266683:CSDE1	240	460.1502	0.9070	0.9015	0.0500	0.0393
chr1:115267839-115267958:CSDE1	120	508.8473	0.9898	1.0033	0.0639	0.0481
chr1:115268800-115269039:CSDE1	240	610.2345	1.2024	1.2109	0.0719	0.0666
chr1:115269598-115269717:CSDE1	120	371.2491	0.7308	0.7351	0.0387	0.0282
chr1:115272842-115273319:CSDE1	478	572.8110	1.1297	1.1368	0.0587	0.0379
chr1:115275212-115275451:CSDE1	240	568.4696	1.1057	1.1184	0.0482	0.0320
chr1:115276296-115276535:CSDE1	240	678.7514	1.2621	1.2666	0.0291	0.0238
chr1:115276555-115276794:CSDE1	240	659.5832	1.2559	1.2574	0.0323	0.0244
chr1:115277044-115277163:CSDE1	120	323.3378	0.6400	0.6425	0.0414	0.0324
chr1:115279368-115279487:CSDE1	120	388.9963	0.7591	0.7625	0.0502	0.0371
chr1:115280079-115280198:CSDE1	120	398.4610	0.7844	0.7879	0.0417	0.0333
chr1:115280579-115280698:CSDE1	120	410.2585	0.8059	0.8045	0.0486	0.0361
chr1:115282292-115282531:CSDE1	240	463.4217	0.8936	0.8923	0.0297	0.0266
chr1:115284092-115284211:CSDE1	120	453.4984	0.9024	0.9010	0.0447	0.0317
chr1:115284237-115284355:CSDE1	119	369.8769	0.7151	0.7171	0.0274	0.0212
chr1:117690223-117690462:VTCN1	240	620.9655	1.2185	1.2252	0.0519	0.0355
chr1:117695672-117696031:VTCN1	360	595.2086	1.1698	1.1734	0.0288	0.0218
chr1:117699175-117699654:VTCN1	480	651.4939	1.2688	1.2702	0.0313	0.0241
chr1:117712702-117712821:VTCN1	120	453.9491	0.8945	0.8979	0.0465	0.0260
chr1:117746201-117746440:VTCN1	240	579.0001	1.1495	1.1474	0.0333	0.0299
chr1:117753402-117753521:VTCN1	120	328.7127	0.6445	0.6500	0.0416	0.0301
chr1:118165479-118166678:FAM46C	1200	645.5700	1.2732	1.2689	0.0249	0.0212
chr1:120050052-120050291:HSD3B1	240	469.9211	0.9196	0.9191	0.0356	0.0289
chr1:120053221-120053350:BAT-40	130	655.9545	1.2552	1.2507	0.0955	0.0696
chr1:120053368-120053497:BAT-40	130	691.4301	1.2845	1.2917	0.0738	0.0674
chr1:120054088-120054327:HSD3B1	240	461.5219	0.8900	0.8899	0.0133	0.0104
chr1:120056443-120057282:HSD3B1	840	596.4658	1.1683	1.1732	0.0295	0.0239
chr1:120457904-120459343:NOTCH2	1440	711.7605	1.3072	1.2995	0.0413	0.0248
chr1:120460277-120460396:NOTCH2	120	518.6453	1.0278	1.0281	0.0350	0.0261
chr1:120460983-120461222:NOTCH2	240	571.1969	1.1386	1.1338	0.0361	0.0295
chr1:120461906-120462265:NOTCH2	360	712.4177	1.3010	1.3025	0.0429	0.0286
chr1:120462817-120463056:NOTCH2	240	719.8227	1.3104	1.3139	0.0434	0.0374
chr1:120464325-120464444:NOTCH2	120	536.5638	1.0517	1.0627	0.0620	0.0432
chr1:120464844-120465083:NOTCH2	240	779.3984	1.4412	1.4298	0.0745	0.0500
chr1:120465210-120466613:NOTCH2,NOTCH2.intron.26	1404	873.8537	1.5610	1.5641	0.0344	0.0297
chr1:120467881-120468480:NOTCH2	600	712.3743	1.2893	1.2878	0.0351	0.0269
chr1:120469119-120469238:NOTCH2	120	487.0057	0.9623	0.9662	0.0468	0.0383
chr1:120471598-120471837:NOTCH2	240	651.0494	1.2542	1.2578	0.0286	0.0207
chr1:120477682-120478281:NOTCH2	600	852.4451	1.5414	1.5489	0.0492	0.0368
chr1:120479878-120480117:NOTCH2	240	577.4587	1.1346	1.1414	0.0589	0.0339
chr1:120480437-120480676:NOTCH2	240	631.1462	1.2452	1.2381	0.0500	0.0416
chr1:120483159-120483398:NOTCH2	240	602.6554	1.1642	1.1609	0.0385	0.0366
chr1:120484144-120484383:NOTCH2	240	636.8004	1.2535	1.2480	0.0419	0.0278
chr1:120490994-120491233:NOTCH2	240	594.7244	1.1591	1.1636	0.0305	0.0275
chr1:120491570-120491809:NOTCH2	240	626.3814	1.2502	1.2456	0.0573	0.0433
chr1:120493344-120493463:NOTCH2	120	522.2428	1.0465	1.0430	0.0615	0.0482
chr1:120496119-120496358:NOTCH2	240	674.6999	1.2719	1.2737	0.0385	0.0347
chr1:120497640-120497879:NOTCH2	240	552.7316	1.0844	1.0817	0.0465	0.0371
chr1:120502010-120502129:NOTCH2	120	354.2081	0.6918	0.6892	0.0281	0.0239
chr1:120506194-120506433:NOTCH2	240	615.8913	1.2170	1.2120	0.0458	0.0362
chr1:120508073-120508192:NOTCH2	120	510.9394	1.0072	1.0051	0.0532	0.0438
chr1:120508996-120509115:NOTCH2	120	484.9538	0.9569	0.9575	0.0388	0.0293
chr1:120510031-120510270:NOTCH2	240	600.2948	1.1544	1.1557	0.0318	0.0266
chr1:120510658-120510897:NOTCH2	240	655.8060	1.2583	1.2627	0.0253	0.0222
chr1:120512131-120512370:NOTCH2	240	661.1625	1.2606	1.2617	0.0252	0.0172
chr1:120529524-120529763:NOTCH2	240	666.0786	1.2558	1.2591	0.0317	0.0261
chr1:120539608-120539967:NOTCH2	360	732.7030	1.2936	1.3961	0.2240	0.1474
chr1:120547902-120548261:NOTCH2	360	609.1921	1.1264	1.1611	0.1864	0.1774
chr1:120572510-120572629:NOTCH2	120	125.4107	0.2299	0.2310	0.0198	0.0151
chr1:120594063-120594782:NOTCH2	720	1410.9900	2.6355	2.5901	0.2041	0.1772
chr1:120611847-120612206:NOTCH2	360	1340.9734	2.4889	2.4963	0.1922	0.1459
chr1:149784791-149785270:HIST2H3D	480	573.4971	1.1158	1.1203	0.0459	0.0374
chr1:149812284-149812763:HIST2H3C	480	0.0000	0.0000	0.0000	0.0000	0.0000
chr1:150549784-150550023:MCL1	240	549.0695	1.0845	1.0881	0.0485	0.0333
chr1:150550664-150551023:MCL1	360	654.6330	1.2708	1.2667	0.0303	0.0254
chr1:150551303-150552022:MCL1	720	663.6000	1.2633	1.2648	0.0264	0.0199
chr1:155870175-155870414:RIT1	240	528.6311	1.0455	1.0480	0.0279	0.0219
chr1:155874078-155874317:RIT1	240	422.9227	0.8371	0.8387	0.0418	0.0350
chr1:155874499-155874618:RIT1	120	351.2996	0.6872	0.6921	0.0253	0.0179
chr1:155880210-155880329:RIT1	120	505.5277	1.0040	1.0042	0.0476	0.0351
chr1:155880402-155880732:RIT1	331	533.2556	1.0531	1.0560	0.0469	0.0389
chr1:156785566-156785685:NTRK1	120	326.2585	0.6489	0.6464	0.0363	0.0260
chr1:156811870-156811989:NTRK1	120	376.4285	0.7439	0.7369	0.0466	0.0380
chr1:156830606-156830965:NTRK1	360	519.7230	1.0164	1.0150	0.0811	0.0571
chr1:156834123-156834242:NTRK1	120	299.8567	0.5898	0.5871	0.0394	0.0322
chr1:156834496-156834615:NTRK1	120	452.9191	0.8898	0.8904	0.0593	0.0406
chr1:156836676-156836795:NTRK1	120	424.7818	0.8176	0.8178	0.0396	0.0403
chr1:156837849-156838088:NTRK1	240	448.2439	0.8892	0.8810	0.0624	0.0523
chr1:156838249-156838488:NTRK1	240	555.4332	1.0805	1.0736	0.0548	0.0437
chr1:156841361-156842485:NTRK1,NTRK1.intron.8	1125	591.7779	1.1738	1.1595	0.0569	0.0429
chr1:156842726-156844809:NTRK1,NTRK1.intron.10,NTRK1.intron.8,NTRK1.intron.9	2084	773.0100	1.3982	1.4005	0.0524	0.0383
chr1:156845266-156845505:NTRK1	240	465.4543	0.9167	0.9127	0.0645	0.0520
chr1:156845813-156846052:NTRK1	240	462.6802	0.9105	0.9014	0.0594	0.0411
chr1:156846158-156846397:NTRK1	240	518.9247	1.0323	1.0213	0.0765	0.0563
chr1:156848854-156849213:NTRK1	360	590.9837	1.1767	1.1605	0.0780	0.0574
chr1:156849751-156849990:NTRK1	240	531.5115	1.0380	1.0287	0.0414	0.0238
chr1:156851222-156851461:NTRK1	240	463.5605	0.9207	0.9129	0.0685	0.0488
chr1:158580997-158581236:SPTA1	240	465.4306	0.9199	0.9138	0.0411	0.0304
chr1:158582560-158582799:SPTA1	240	466.2884	0.8953	0.9019	0.0273	0.0219
chr1:158583464-158583703:SPTA1	240	586.0906	1.1456	1.1626	0.0713	0.0507
chr1:158584010-158584129:SPTA1	120	331.4057	0.6528	0.6473	0.0438	0.0336
chr1:158584980-158585219:SPTA1	240	537.4254	1.0699	1.0641	0.0630	0.0556
chr1:158587293-158587412:SPTA1	120	316.5648	0.6189	0.6251	0.0517	0.0476
chr1:158587778-158587897:SPTA1	120	322.8995	0.6454	0.6401	0.0548	0.0461
chr1:158589009-158589128:SPTA1	120	407.3212	0.8128	0.8071	0.0480	0.0440
chr1:158589929-158590288:SPTA1	360	624.6948	1.2126	1.2124	0.0331	0.0244
chr1:158592758-158592997:SPTA1	240	595.6640	1.1680	1.1666	0.0549	0.0484
chr1:158595915-158596034:SPTA1	120	420.4316	0.8391	0.8369	0.0601	0.0562
chr1:158596594-158596833:SPTA1	240	522.1138	1.0267	1.0242	0.0481	0.0432
chr1:158597404-158597523:SPTA1	120	340.8873	0.6598	0.6682	0.0443	0.0350
chr1:158604280-158604519:SPTA1	240	467.8531	0.9206	0.9178	0.0503	0.0398
chr1:158605644-158605883:SPTA1	240	599.4113	1.1840	1.1853	0.0500	0.0439
chr1:158606404-158606642:SPTA1	239	542.9798	1.0624	1.0640	0.0509	0.0344
chr1:158607808-158608047:SPTA1	240	625.8563	1.2363	1.2360	0.0469	0.0433
chr1:158609365-158609484:SPTA1	120	466.2755	0.9159	0.9225	0.0436	0.0379
chr1:158609609-158609848:SPTA1	240	549.6475	1.0872	1.0856	0.0562	0.0434
chr1:158612147-158612386:SPTA1	240	392.7864	0.7748	0.7718	0.0522	0.0388
chr1:158612565-158612804:SPTA1	240	679.6374	1.2794	1.2752	0.0318	0.0263
chr1:158613104-158613223:SPTA1	120	374.4593	0.7450	0.7399	0.0335	0.0263
chr1:158613995-158614234:SPTA1	240	413.0831	0.8053	0.8108	0.0426	0.0284
chr1:158614957-158615196:SPTA1	240	587.4484	1.1659	1.1746	0.0546	0.0480
chr1:158615275-158615394:SPTA1	120	518.5124	1.0161	1.0216	0.0472	0.0418
chr1:158617300-158617539:SPTA1	240	522.2268	1.0149	1.0224	0.0425	0.0310
chr1:158618252-158618491:SPTA1	240	419.8674	0.8162	0.8132	0.0265	0.0208
chr1:158619632-158619751:SPTA1	120	287.9644	0.5644	0.5685	0.0204	0.0162
chr1:158621148-158621267:SPTA1	120	299.3121	0.5926	0.5921	0.0356	0.0263
chr1:158622230-158622469:SPTA1	240	449.0077	0.8907	0.8873	0.0525	0.0449
chr1:158623020-158623259:SPTA1	240	540.8236	1.0470	1.0655	0.0526	0.0253
chr1:158624350-158624589:SPTA1	240	620.4561	1.2235	1.2240	0.0640	0.0513
chr1:158626341-158626460:SPTA1	120	306.8566	0.5999	0.5982	0.0269	0.0206
chr1:158627256-158627495:SPTA1	240	480.5671	0.9508	0.9428	0.0382	0.0316
chr1:158631018-158631257:SPTA1	240	533.3840	1.0373	1.0382	0.0404	0.0272
chr1:158632434-158632793:SPTA1	360	620.4999	1.2075	1.2086	0.0229	0.0152
chr1:158636077-158636316:SPTA1	240	695.4211	1.2879	1.2856	0.0348	0.0244
chr1:158637631-158637870:SPTA1	240	598.3567	1.1841	1.1935	0.0607	0.0481
chr1:158639156-158639395:SPTA1	240	551.7817	1.0698	1.0714	0.0406	0.0279
chr1:158639478-158639597:SPTA1	120	420.2964	0.8114	0.8170	0.0349	0.0311
chr1:158641128-158641247:SPTA1	120	537.5969	1.0630	1.0666	0.0649	0.0537
chr1:158641798-158642037:SPTA1	240	427.4956	0.8435	0.8481	0.0417	0.0295
chr1:158644110-158644229:SPTA1	120	601.5616	1.2005	1.1951	0.0698	0.0611
chr1:158644278-158644517:SPTA1	240	635.2113	1.2576	1.2561	0.0144	0.0103
chr1:158645888-158646127:SPTA1	240	533.0170	1.0373	1.0412	0.0434	0.0350
chr1:158647433-158647672:SPTA1	240	436.1919	0.8676	0.8599	0.0624	0.0417
chr1:158648138-158648377:SPTA1	240	489.2118	0.9546	0.9609	0.0441	0.0273
chr1:158650326-158650565:SPTA1	240	495.3843	0.9846	0.9822	0.0462	0.0306
chr1:158651268-158651507:SPTA1	240	453.5343	0.8845	0.8804	0.0322	0.0180
chr1:158653104-158653343:SPTA1	240	580.3505	1.1386	1.1506	0.0672	0.0516
chr1:158654838-158655197:SPTA1	360	564.3377	1.0908	1.0918	0.0256	0.0208
chr1:158656236-158656355:SPTA1	120	289.6110	0.5765	0.5675	0.0638	0.0375
chr1:161284146-161284265:SDHC	120	263.7365	0.4932	0.5048	0.0545	0.0465
chr1:161293372-161293491:SDHC	120	368.8366	0.7322	0.7252	0.0426	0.0272
chr1:161298177-161298296:SDHC	120	359.1462	0.7191	0.7138	0.0451	0.0316
chr1:161309306-161309425:SDHC	120	236.0498	0.4372	0.4273	0.0363	0.0280
chr1:161310355-161310474:SDHC	120	317.6347	0.6099	0.6113	0.0198	0.0146
chr1:161326429-161326668:SDHC	240	558.0975	1.1122	1.1100	0.0315	0.0255
chr1:161332105-161332344:SDHC	240	305.1089	0.5996	0.5959	0.0276	0.0225
chr1:162688821-162689052:DDR2	232	570.2455	1.1067	1.1123	0.0415	0.0321
chr1:162711335-162711574:DDR2	240	469.3079	0.9386	0.9358	0.0452	0.0348
chr1:162722877-162722996:DDR2	120	432.1702	0.8455	0.8420	0.0414	0.0341
chr1:162724410-162724649:DDR2	240	419.6781	0.8224	0.8237	0.0415	0.0342
chr1:162724900-162725139:DDR2	240	487.5841	0.9617	0.9660	0.0443	0.0273
chr1:162725447-162725566:DDR2	120	471.5518	0.9245	0.9297	0.0306	0.0212
chr1:162729558-162729797:DDR2	240	533.8509	1.0393	1.0355	0.0415	0.0334
chr1:162730943-162731302:DDR2	360	584.4502	1.1380	1.1514	0.0553	0.0379
chr1:162735762-162735881:DDR2	120	386.6226	0.7639	0.7632	0.0321	0.0251
chr1:162736965-162737204:DDR2	240	605.1611	1.1869	1.1882	0.0377	0.0334
chr1:162740078-162740317:DDR2	240	566.1917	1.1199	1.1246	0.0500	0.0355
chr1:162741806-162742045:DDR2	240	554.9115	1.0956	1.1008	0.0509	0.0394
chr1:162743203-162743442:DDR2	240	670.6522	1.2684	1.2660	0.0336	0.0232
chr1:162745418-162745657:DDR2	240	564.9538	1.0906	1.0881	0.0422	0.0343
chr1:162745924-162746163:DDR2	240	561.2830	1.1027	1.1083	0.0547	0.0366
chr1:162748325-162748564:DDR2	240	539.3956	1.0781	1.0773	0.0487	0.0307
chr1:162749850-162750089:DDR2	240	619.1692	1.2164	1.2105	0.0472	0.0290
chr1:163295784-163296023:NUF2	240	680.3445	1.2794	1.2760	0.0316	0.0263
chr1:163297256-163297375:NUF2	120	391.9875	0.7634	0.7642	0.0322	0.0222
chr1:163297996-163298115:NUF2	120	397.1757	0.7916	0.7859	0.0436	0.0264
chr1:163298607-163298726:NUF2	120	311.5539	0.6102	0.6135	0.0387	0.0329
chr1:163306530-163306649:NUF2	120	388.4337	0.7716	0.7658	0.0551	0.0452
chr1:163307787-163307906:NUF2	120	436.5909	0.8604	0.8635	0.0697	0.0528
chr1:163309159-163309278:NUF2	120	425.0409	0.8023	0.8055	0.0319	0.0236
chr1:163310126-163310245:NUF2	120	511.7938	1.0009	0.9998	0.0661	0.0519
chr1:163313472-163313711:NUF2	240	465.7987	0.9162	0.9238	0.0956	0.0691
chr1:163315418-163315657:NUF2	240	491.1603	0.9700	0.9613	0.0310	0.0211
chr1:163317521-163317760:NUF2	240	487.7173	0.9517	0.9655	0.0705	0.0505
chr1:163318683-163318922:NUF2	240	554.2965	1.1052	1.1053	0.0651	0.0467
chr1:163325073-163325312:NUF2	240	391.5086	0.7562	0.7773	0.0672	0.0422
chr1:175914238-175914357:RFWD2	120	325.0661	0.6418	0.6458	0.0439	0.0274
chr1:175916294-175916413:RFWD2	120	336.4601	0.6516	0.6536	0.0268	0.0192
chr1:175956040-175956279:RFWD2	240	411.1811	0.8144	0.8142	0.0629	0.0417
chr1:175957366-175957605:RFWD2	240	595.3232	1.1783	1.1882	0.0749	0.0474
chr1:175958497-175958616:RFWD2	120	333.1756	0.6425	0.6505	0.0372	0.0297
chr1:175996707-175996826:RFWD2	120	407.5109	0.7906	0.7907	0.0365	0.0322
chr1:176012303-176012422:RFWD2	120	477.7571	0.9587	0.9590	0.0696	0.0438
chr1:176012841-176012960:RFWD2	120	334.3931	0.6496	0.6530	0.0416	0.0394
chr1:176015269-176015508:RFWD2	240	559.9679	1.1078	1.0985	0.0451	0.0316
chr1:176050236-176050475:RFWD2	240	450.0413	0.8752	0.8872	0.0502	0.0318
chr1:176054909-176055028:RFWD2	120	396.6213	0.7812	0.7859	0.0676	0.0507
chr1:176085729-176085848:RFWD2	120	235.0779	0.4211	0.4236	0.0236	0.0201
chr1:176104125-176104244:RFWD2	120	399.2645	0.7816	0.7790	0.0408	0.0322
chr1:176105594-176105713:RFWD2	120	389.2698	0.7508	0.7472	0.0496	0.0335
chr1:176118117-176118236:RFWD2	120	291.1168	0.5833	0.5695	0.0704	0.0403
chr1:176131945-176132184:RFWD2	240	580.9481	1.1267	1.1450	0.0705	0.0475
chr1:176132930-176133049:RFWD2	120	412.3788	0.8249	0.8175	0.0644	0.0491
chr1:176145035-176145154:RFWD2	120	323.8817	0.6438	0.6414	0.0564	0.0437
chr1:176153739-176153858:RFWD2	120	416.2397	0.8319	0.8286	0.0709	0.0561
chr1:176175671-176176150:RFWD2	480	652.1016	1.2632	1.2615	0.0392	0.0336
chr1:179076747-179078186:ABL2	1440	674.0996	1.2669	1.2715	0.0328	0.0288
chr1:179078188-179078666:ABL2	479	616.9038	1.2210	1.2226	0.0322	0.0175
chr1:179079384-179079724:ABL2	341	642.8946	1.2662	1.2664	0.0378	0.0361
chr1:179081429-179081548:ABL2	120	376.7289	0.7461	0.7443	0.0351	0.0289
chr1:179083970-179084209:ABL2	240	495.4919	0.9802	0.9804	0.0448	0.0334
chr1:179086440-179086679:ABL2	240	498.0883	0.9689	0.9743	0.0305	0.0221
chr1:179087691-179087930:ABL2	240	535.0536	1.0579	1.0602	0.0471	0.0363
chr1:179089308-179089427:ABL2	120	277.3436	0.5374	0.5302	0.0487	0.0430
chr1:179090687-179091046:ABL2	360	574.3056	1.1421	1.1432	0.0375	0.0291
chr1:179095480-179095839:ABL2	360	531.9166	1.0500	1.0498	0.0448	0.0307
chr1:179100411-179100650:ABL2	240	490.9439	0.9854	0.9819	0.0300	0.0262
chr1:179112027-179112266:ABL2	240	571.9402	1.1194	1.1162	0.0316	0.0228
chr1:179198335-179198574:ABL2	240	357.1707	0.7117	0.7050	0.0435	0.0362
chr1:193091299-193091538:CDC73	240	420.1853	0.8369	0.8251	0.0458	0.0405
chr1:193094235-193094354:CDC73	120	358.6488	0.7055	0.7053	0.0443	0.0295
chr1:193099279-193099398:CDC73	120	251.7211	0.4575	0.4576	0.0184	0.0145
chr1:193104493-193104612:CDC73	120	386.5101	0.7500	0.7637	0.0312	0.0168
chr1:193104633-193104752:CDC73	120	397.0243	0.7954	0.7902	0.0752	0.0597
chr1:193107199-193107318:CDC73	120	273.9245	0.5214	0.5264	0.0681	0.0569
chr1:193110968-193111207:CDC73	240	465.1455	0.9024	0.9016	0.0417	0.0370
chr1:193116987-193117106:CDC73	120	409.6654	0.8118	0.8132	0.0747	0.0670
chr1:193119413-193119532:CDC73	120	394.6601	0.7871	0.7889	0.0496	0.0394
chr1:193121482-193121601:CDC73	120	220.8850	0.4040	0.4024	0.0186	0.0167
chr1:193172894-193173013:CDC73	120	374.0538	0.7468	0.7413	0.0529	0.0350
chr1:193181153-193181272:CDC73	120	438.4941	0.8605	0.8671	0.0854	0.0683
chr1:193181504-193181623:CDC73	120	251.8252	0.4506	0.4688	0.0527	0.0257
chr1:193202084-193202323:CDC73	240	445.7298	0.8676	0.8653	0.0337	0.0294
chr1:193205376-193205495:CDC73	120	387.9556	0.7589	0.7546	0.0436	0.0397
chr1:193218811-193219050:CDC73	240	492.1271	0.9509	0.9580	0.0486	0.0349
chr1:193219764-193219883:CDC73	120	282.7490	0.5666	0.5495	0.0784	0.0726
chr1:201980227-201980466:ELF3	240	417.6541	0.8383	0.8260	0.0546	0.0477
chr1:201981076-201981315:ELF3	240	519.0033	1.0372	1.0276	0.0516	0.0377
chr1:201981458-201981577:ELF3	120	332.2837	0.6612	0.6611	0.0436	0.0324
chr1:201981708-201981947:ELF3	240	517.3255	1.0159	1.0136	0.0482	0.0396
chr1:201981952-201982191:ELF3	240	422.0955	0.8331	0.8417	0.0340	0.0232
chr1:201982308-201982427:ELF3	120	421.5143	0.8326	0.8298	0.0356	0.0197
chr1:201982935-201983174:ELF3	240	546.4089	1.0772	1.0744	0.0313	0.0216
chr1:201984335-201984454:ELF3	120	385.3306	0.7679	0.7720	0.0520	0.0486
chr1:203274686-203274925:BTG2	240	506.7815	1.0084	1.0074	0.0387	0.0291
chr1:203276220-203276579:BTG2	360	472.9273	0.9452	0.9391	0.0429	0.0265
chr1:204393955-204394194:PIK3C2B	240	508.8339	0.9919	0.9936	0.0326	0.0257
chr1:204394686-204394925:PIK3C2B	240	570.0989	1.1236	1.1215	0.0339	0.0256
chr1:204396769-204396888:PIK3C2B	120	421.6053	0.8265	0.8321	0.0392	0.0292
chr1:204397248-204397367:PIK3C2B	120	328.6766	0.6641	0.6508	0.0483	0.0323
chr1:204399048-204399167:PIK3C2B	120	381.1937	0.7574	0.7560	0.0294	0.0190
chr1:204400740-204400979:PIK3C2B	240	451.6859	0.9175	0.9124	0.0370	0.0279
chr1:204401309-204401548:PIK3C2B	240	665.0159	1.2777	1.2712	0.0332	0.0256
chr1:204402439-204402558:PIK3C2B	120	234.0363	0.4253	0.4286	0.0320	0.0235
chr1:204402880-204403119:PIK3C2B	240	499.6926	0.9675	0.9689	0.0336	0.0268
chr1:204403532-204403771:PIK3C2B	240	528.1470	1.0367	1.0406	0.0225	0.0174
chr1:204408012-204408251:PIK3C2B	240	393.0407	0.7783	0.7769	0.0478	0.0406
chr1:204409265-204409504:PIK3C2B	240	524.2714	1.0423	1.0351	0.0675	0.0481
chr1:204410586-204410705:PIK3C2B	120	420.7333	0.8313	0.8271	0.0284	0.0185
chr1:204411648-204411767:PIK3C2B	120	408.7298	0.7992	0.8002	0.0388	0.0342
chr1:204412516-204412755:PIK3C2B	240	488.2676	0.9697	0.9614	0.0539	0.0381
chr1:204413183-204413302:PIK3C2B	120	459.8405	0.9051	0.9011	0.0380	0.0281
chr1:204413446-204413565:PIK3C2B	120	347.9764	0.6905	0.6886	0.0435	0.0366
chr1:204415059-204415298:PIK3C2B	240	407.6655	0.8065	0.8064	0.0372	0.0292
chr1:204416515-204416754:PIK3C2B	240	492.3426	0.9578	0.9676	0.0489	0.0383
chr1:204418309-204418428:PIK3C2B	120	435.3706	0.8557	0.8634	0.0381	0.0214
chr1:204418942-204419181:PIK3C2B	240	466.8494	0.9412	0.9223	0.0646	0.0470
chr1:204423738-204423977:PIK3C2B	240	501.6965	0.9943	0.9901	0.0552	0.0401
chr1:204424962-204425201:PIK3C2B	240	472.4630	0.9368	0.9349	0.0568	0.0488
chr1:204426122-204426241:PIK3C2B	120	369.1413	0.7239	0.7273	0.0510	0.0395
chr1:204426809-204427048:PIK3C2B	240	467.3351	0.9307	0.9262	0.0494	0.0402
chr1:204428978-204429097:PIK3C2B	120	399.1547	0.7914	0.7850	0.0393	0.0357
chr1:204429432-204429551:PIK3C2B	120	380.4317	0.7582	0.7542	0.0501	0.0262
chr1:204429674-204429793:PIK3C2B	120	383.3883	0.7733	0.7572	0.0502	0.0414
chr1:204433081-204433320:PIK3C2B	240	414.6806	0.8091	0.8166	0.0554	0.0428
chr1:204433535-204433774:PIK3C2B	240	459.9909	0.9030	0.9038	0.0376	0.0314
chr1:204434338-204434457:PIK3C2B	120	295.9714	0.5853	0.5860	0.0204	0.0157
chr1:204437985-204438944:PIK3C2B	960	521.4124	1.0425	1.0332	0.0616	0.0473
chr1:204494406-204494525:MDM4	120	297.6797	0.5875	0.5885	0.0332	0.0236
chr1:204494608-204494727:MDM4	120	365.5030	0.7148	0.7177	0.0328	0.0258
