bin_info	binsize	mean_coverage	normalized_coverage	baseline_mean	baseline_std	baseline_mad
chr1:72163637-72163876:NEGR1	240	581.0300	1.1493	1.1493	0.0667	0.0586
chr1:72241798-72242037:NEGR1	240	457.2324	0.8884	0.8884	0.0383	0.0258
chr1:72400759-72400998:NEGR1	240	526.4848	1.0384	1.0384	0.0552	0.0524
chr1:72747941-72748420:NEGR1	480	622.1650	1.2328	1.2328	0.0572	0.0417
chr1:78413158-78413277:FUBP1	120	256.0094	0.4820	0.4820	0.0514	0.0452
chr1:78413492-78414331:FUBP1	840	614.7198	1.2084	1.2084	0.0588	0.0476
chr1:78414337-78414575:FUBP1	239	520.2562	1.0370	1.0370	0.0919	0.0637
chr1:78414793-78415032:FUBP1	240	484.9415	0.9557	0.9557	0.0507	0.0346
chr1:78420917-78421036:FUBP1	120	331.0733	0.6556	0.6556	0.0462	0.0365
chr1:78422202-78422441:FUBP1	240	475.0703	0.9260	0.9260	0.0294	0.0238
chr1:78425849-78425968:FUBP1	120	542.1002	1.0528	1.0528	0.0577	0.0463
chr1:78425985-78426224:FUBP1	240	566.6210	1.1143	1.1143	0.0639	0.0525
chr1:78428416-78428655:FUBP1	240	554.5648	1.0605	1.0605	0.0259	0.0221
chr1:78429210-78429449:FUBP1	240	473.2396	0.9313	0.9313	0.0457	0.0369
chr1:78429738-78429857:FUBP1	120	415.2288	0.8146	0.8146	0.0394	0.0304
chr1:78429930-78430049:FUBP1	120	381.6946	0.7526	0.7526	0.0398	0.0273
chr1:78430322-78430441:FUBP1	120	388.2588	0.7634	0.7634	0.0424	0.0344
chr1:78430544-78430663:FUBP1	120	525.0981	1.0401	1.0401	0.0626	0.0398
chr1:78430714-78430953:FUBP1	240	544.3026	1.0771	1.0771	0.0572	0.0409
chr1:78432347-78432466:FUBP1	120	381.2479	0.7364	0.7364	0.0281	0.0221
chr1:78432544-78432663:FUBP1	120	439.4615	0.8716	0.8716	0.0481	0.0390
chr1:78432700-78432819:FUBP1	120	410.8768	0.8104	0.8104	0.0380	0.0305
chr1:78433258-78433377:FUBP1	120	414.0191	0.8262	0.8262	0.0871	0.0558
chr1:78433808-78433927:FUBP1	120	338.6906	0.6772	0.6772	0.0663	0.0490
chr1:78434677-78434796:FUBP1	120	304.9577	0.6006	0.6006	0.0350	0.0286
chr1:78435594-78435713:FUBP1	120	357.7682	0.7088	0.7088	0.0549	0.0453
chr1:78444509-78444748:FUBP1	240	443.2769	0.8765	0.8765	0.0413	0.0354
chr1:85733308-85733667:BCL10	360	734.8900	1.3218	1.3218	0.0439	0.0358
chr1:85736266-85736625:BCL10	360	660.6035	1.2629	1.2629	0.0317	0.0279
chr1:85741948-85742067:BCL10	120	330.0220	0.6569	0.6569	0.0387	0.0329
chr1:115251096-115251335:NRAS	240	571.9809	1.1231	1.1231	0.0506	0.0401
chr1:115252150-115252389:NRAS	240	506.7027	1.0100	1.0100	0.0587	0.0460
chr1:115256390-115256629:NRAS	240	429.1137	0.8533	0.8533	0.0523	0.0377
chr1:115258666-115258785:NRAS	120	482.6690	0.9456	0.9456	0.0396	0.0322
chr1:115260754-115260873:CSDE1	120	377.8083	0.7457	0.7457	0.0402	0.0330
chr1:115261181-115261420:CSDE1	240	524.4185	1.0440	1.0440	0.0519	0.0453
chr1:115262162-115262401:CSDE1	240	568.2677	1.1332	1.1332	0.0719	0.0530
chr1:115263129-115263368:CSDE1	240	426.7429	0.8373	0.8373	0.0462	0.0330
chr1:115266444-115266683:CSDE1	240	458.1385	0.9011	0.9011	0.0500	0.0373
chr1:115267839-115267958:CSDE1	120	507.0452	1.0033	1.0033	0.0641	0.0561
chr1:115268800-115269039:CSDE1	240	607.5532	1.2101	1.2101	0.0722	0.0646
chr1:115269598-115269717:CSDE1	120	369.4148	0.7344	0.7344	0.0382	0.0291
chr1:115272842-115273319:CSDE1	478	570.5325	1.1366	1.1366	0.0586	0.0399
chr1:115275212-115275451:CSDE1	240	565.8175	1.1181	1.1181	0.0481	0.0333
chr1:115276296-115276535:CSDE1	240	675.4415	1.2660	1.2660	0.0295	0.0245
chr1:115276555-115276794:CSDE1	240	656.0825	1.2586	1.2586	0.0329	0.0258
chr1:115277044-115277163:CSDE1	120	322.2920	0.6427	0.6427	0.0412	0.0315
chr1:115279368-115279487:CSDE1	120	387.5411	0.7625	0.7625	0.0502	0.0354
chr1:115280079-115280198:CSDE1	120	396.7648	0.7878	0.7878	0.0416	0.0341
chr1:115280579-115280698:CSDE1	120	408.9006	0.8050	0.8050	0.0485	0.0362
chr1:115282292-115282531:CSDE1	240	460.6919	0.8915	0.8915	0.0298	0.0276
chr1:115284092-115284211:CSDE1	120	452.8430	0.8993	0.8993	0.0461	0.0318
chr1:115284237-115284355:CSDE1	119	368.3384	0.7174	0.7174	0.0272	0.0201
chr1:117690223-117690462:VTCN1	240	618.5370	1.2251	1.2251	0.0524	0.0354
chr1:117695672-117696031:VTCN1	360	592.0838	1.1727	1.1727	0.0287	0.0191
chr1:117699175-117699654:VTCN1	480	648.7333	1.2693	1.2693	0.0321	0.0246
chr1:117712702-117712821:VTCN1	120	452.5044	0.8982	0.8982	0.0465	0.0297
chr1:117746201-117746440:VTCN1	240	577.2417	1.1470	1.1470	0.0328	0.0278
chr1:117753402-117753521:VTCN1	120	329.9574	0.6521	0.6521	0.0402	0.0303
chr1:118165479-118166678:FAM46C	1200	642.8759	1.2665	1.2665	0.0250	0.0216
chr1:120050052-120050291:HSD3B1	240	469.1322	0.9196	0.9196	0.0356	0.0289
chr1:120053221-120053350:BAT-40	130	654.7269	1.2503	1.2503	0.0962	0.0745
chr1:120053368-120053497:BAT-40	130	689.6798	1.2915	1.2915	0.0742	0.0608
chr1:120054088-120054327:HSD3B1	240	461.5219	0.8899	0.8899	0.0133	0.0103
chr1:120056443-120057282:HSD3B1	840	598.3838	1.1758	1.1758	0.0312	0.0218
chr1:120457904-120459343:NOTCH2	1440	708.7558	1.2994	1.2994	0.0413	0.0307
chr1:120460277-120460396:NOTCH2	120	517.3784	1.0278	1.0278	0.0353	0.0265
chr1:120460983-120461222:NOTCH2	240	568.8025	1.1335	1.1335	0.0367	0.0305
chr1:120461906-120462265:NOTCH2	360	709.1509	1.3018	1.3018	0.0435	0.0318
chr1:120462817-120463056:NOTCH2	240	717.1586	1.3142	1.3142	0.0434	0.0389
chr1:120464325-120464444:NOTCH2	120	534.6388	1.0626	1.0626	0.0620	0.0428
chr1:120464844-120465083:NOTCH2	240	776.2987	1.4456	1.4456	0.0569	0.0458
chr1:120465210-120466613:NOTCH2,NOTCH2.intron.26	1404	867.5855	1.5612	1.5612	0.0368	0.0340
chr1:120467881-120468480:NOTCH2	600	708.5752	1.2868	1.2868	0.0358	0.0297
chr1:120469119-120469238:NOTCH2	120	485.3872	0.9665	0.9665	0.0462	0.0350
chr1:120471598-120471837:NOTCH2	240	646.2343	1.2552	1.2552	0.0296	0.0202
chr1:120477682-120478281:NOTCH2	600	847.7941	1.5477	1.5477	0.0498	0.0431
chr1:120479878-120480117:NOTCH2	240	574.9136	1.1407	1.1407	0.0593	0.0331
chr1:120480437-120480676:NOTCH2	240	628.3716	1.2370	1.2370	0.0514	0.0433
chr1:120483159-120483398:NOTCH2	240	597.7044	1.1607	1.1607	0.0422	0.0426
chr1:120484144-120484383:NOTCH2	240	636.9900	1.2539	1.2539	0.0389	0.0256
chr1:120490994-120491233:NOTCH2	240	591.9494	1.1632	1.1632	0.0307	0.0262
chr1:120491570-120491809:NOTCH2	240	626.3814	1.2456	1.2456	0.0573	0.0426
chr1:120493344-120493463:NOTCH2	120	520.4304	1.0430	1.0430	0.0616	0.0481
chr1:120496119-120496358:NOTCH2	240	671.6370	1.2726	1.2726	0.0397	0.0343
chr1:120497640-120497879:NOTCH2	240	549.9622	1.0808	1.0808	0.0462	0.0376
chr1:120502010-120502129:NOTCH2	120	352.7937	0.6892	0.6892	0.0278	0.0224
chr1:120506194-120506433:NOTCH2	240	613.0863	1.2136	1.2136	0.0473	0.0394
chr1:120508073-120508192:NOTCH2	120	508.6460	1.0045	1.0045	0.0524	0.0456
chr1:120508996-120509115:NOTCH2	120	482.6359	0.9572	0.9572	0.0392	0.0303
chr1:120510031-120510270:NOTCH2	240	596.8505	1.1543	1.1543	0.0322	0.0265
chr1:120510658-120510897:NOTCH2	240	653.0466	1.2626	1.2626	0.0253	0.0220
chr1:120512131-120512370:NOTCH2	240	659.3444	1.2614	1.2614	0.0255	0.0180
chr1:120529524-120529763:NOTCH2	240	662.8611	1.2582	1.2582	0.0321	0.0288
chr1:120539608-120539967:NOTCH2	360	728.6404	1.3945	1.3945	0.2231	0.2035
chr1:120547902-120548261:NOTCH2	360	605.8009	1.1598	1.1598	0.1855	0.1786
chr1:120572510-120572629:NOTCH2	120	125.2917	0.2313	0.2313	0.0203	0.0156
chr1:120594063-120594782:NOTCH2	720	1382.8002	2.5575	2.5575	0.2223	0.1805
chr1:120611847-120612206:NOTCH2	360	1340.1680	2.5035	2.5035	0.1858	0.1537
chr1:149784791-149785270:HIST2H3D	480	571.3038	1.1205	1.1205	0.0458	0.0343
chr1:149812284-149812763:HIST2H3C	480	0.0000	0.0047	0.0000	0.0025	0.0000
chr1:150549784-150550023:MCL1	240	546.3269	1.0871	1.0871	0.0477	0.0291
chr1:150550664-150551023:MCL1	360	653.2916	1.2668	1.2668	0.0303	0.0266
chr1:150551303-150552022:MCL1	720	661.0139	1.2650	1.2650	0.0264	0.0202
chr1:155870175-155870414:RIT1	240	525.8784	1.0470	1.0470	0.0280	0.0204
chr1:155874078-155874317:RIT1	240	421.5545	0.8391	0.8391	0.0419	0.0335
chr1:155874499-155874618:RIT1	120	350.0713	0.6923	0.6923	0.0256	0.0210
chr1:155880210-155880329:RIT1	120	503.8672	1.0048	1.0048	0.0478	0.0357
chr1:155880402-155880732:RIT1	331	531.2773	1.0560	1.0560	0.0468	0.0397
chr1:156785566-156785685:NTRK1	120	325.4383	0.6474	0.6474	0.0373	0.0278
chr1:156811870-156811989:NTRK1	120	374.9911	0.7371	0.7371	0.0466	0.0415
chr1:156830606-156830965:NTRK1	360	517.7203	1.0150	1.0150	0.0812	0.0559
chr1:156834123-156834242:NTRK1	120	299.0002	0.5878	0.5878	0.0397	0.0302
chr1:156834496-156834615:NTRK1	120	451.1301	0.8901	0.8901	0.0596	0.0406
chr1:156836676-156836795:NTRK1	120	423.2099	0.8186	0.8186	0.0394	0.0397
chr1:156837849-156838088:NTRK1	240	446.6262	0.8814	0.8814	0.0627	0.0565
chr1:156838249-156838488:NTRK1	240	552.9855	1.0735	1.0735	0.0548	0.0488
chr1:156841361-156842485:NTRK1,NTRK1.intron.8	1125	589.3856	1.1592	1.1592	0.0567	0.0547
chr1:156842726-156844809:NTRK1,NTRK1.intron.10,NTRK1.intron.8,NTRK1.intron.9	2084	766.3351	1.3976	1.3976	0.0544	0.0389
chr1:156845266-156845505:NTRK1	240	463.7861	0.9130	0.9130	0.0647	0.0520
chr1:156845813-156846052:NTRK1	240	460.9910	0.9016	0.9016	0.0595	0.0383
chr1:156846158-156846397:NTRK1	240	517.0016	1.0215	1.0215	0.0766	0.0642
chr1:156848854-156849213:NTRK1	360	592.0182	1.1675	1.1675	0.0712	0.0561
chr1:156849751-156849990:NTRK1	240	530.3625	1.0286	1.0286	0.0413	0.0294
chr1:156851222-156851461:NTRK1	240	461.8222	0.9131	0.9131	0.0686	0.0532
chr1:158580997-158581236:SPTA1	240	474.8194	0.9259	0.9259	0.0306	0.0284
chr1:158582560-158582799:SPTA1	240	464.9716	0.9018	0.9018	0.0272	0.0215
chr1:158583464-158583703:SPTA1	240	584.0168	1.1626	1.1626	0.0713	0.0580
chr1:158584010-158584129:SPTA1	120	331.0457	0.6502	0.6502	0.0460	0.0376
chr1:158584980-158585219:SPTA1	240	535.3368	1.0638	1.0638	0.0631	0.0528
chr1:158587293-158587412:SPTA1	120	315.4428	0.6255	0.6255	0.0519	0.0440
chr1:158587778-158587897:SPTA1	120	321.8894	0.6405	0.6405	0.0551	0.0469
chr1:158589009-158589128:SPTA1	120	405.8444	0.8072	0.8072	0.0480	0.0441
chr1:158589929-158590288:SPTA1	360	621.1983	1.2114	1.2114	0.0330	0.0244
chr1:158592758-158592997:SPTA1	240	594.5757	1.1669	1.1669	0.0545	0.0482
chr1:158595915-158596034:SPTA1	120	419.1782	0.8371	0.8371	0.0597	0.0558
chr1:158596594-158596833:SPTA1	240	519.6467	1.0236	1.0236	0.0487	0.0463
chr1:158597404-158597523:SPTA1	120	339.5750	0.6685	0.6685	0.0441	0.0357
chr1:158604280-158604519:SPTA1	240	466.1935	0.9179	0.9179	0.0502	0.0372
chr1:158605644-158605883:SPTA1	240	598.4424	1.1855	1.1855	0.0502	0.0450
chr1:158606404-158606642:SPTA1	239	540.6339	1.0635	1.0635	0.0510	0.0332
chr1:158607808-158608047:SPTA1	240	623.1813	1.2357	1.2357	0.0471	0.0428
chr1:158609365-158609484:SPTA1	120	464.9366	0.9231	0.9231	0.0429	0.0357
chr1:158609609-158609848:SPTA1	240	547.3410	1.0851	1.0851	0.0561	0.0455
chr1:158612147-158612386:SPTA1	240	391.6914	0.7726	0.7726	0.0524	0.0389
chr1:158612565-158612804:SPTA1	240	672.6451	1.2779	1.2779	0.0302	0.0263
chr1:158613104-158613223:SPTA1	120	372.9275	0.7399	0.7399	0.0335	0.0254
chr1:158613995-158614234:SPTA1	240	411.3531	0.8107	0.8107	0.0425	0.0307
chr1:158614957-158615196:SPTA1	240	583.3072	1.1653	1.1653	0.0617	0.0498
chr1:158615275-158615394:SPTA1	120	516.2757	1.0211	1.0211	0.0470	0.0409
chr1:158617300-158617539:SPTA1	240	520.2706	1.0224	1.0224	0.0425	0.0283
chr1:158618252-158618491:SPTA1	240	418.0993	0.8133	0.8133	0.0266	0.0191
chr1:158619632-158619751:SPTA1	120	287.0868	0.5694	0.5694	0.0206	0.0125
chr1:158621148-158621267:SPTA1	120	298.3506	0.5927	0.5927	0.0354	0.0262
chr1:158622230-158622469:SPTA1	240	447.7306	0.8878	0.8878	0.0519	0.0464
chr1:158623020-158623259:SPTA1	240	538.9131	1.0657	1.0657	0.0525	0.0383
chr1:158624350-158624589:SPTA1	240	618.1902	1.2239	1.2239	0.0640	0.0518
chr1:158626341-158626460:SPTA1	120	305.7184	0.5987	0.5987	0.0275	0.0213
chr1:158627256-158627495:SPTA1	240	478.6513	0.9426	0.9426	0.0382	0.0277
chr1:158631018-158631257:SPTA1	240	532.4890	1.0405	1.0405	0.0383	0.0242
chr1:158632434-158632793:SPTA1	360	618.6261	1.2084	1.2084	0.0227	0.0143
chr1:158636077-158636316:SPTA1	240	690.8144	1.2831	1.2831	0.0371	0.0296
chr1:158637631-158637870:SPTA1	240	596.1475	1.1935	1.1935	0.0609	0.0499
chr1:158639156-158639395:SPTA1	240	549.4375	1.0714	1.0714	0.0406	0.0263
chr1:158639478-158639597:SPTA1	120	419.0369	0.8180	0.8180	0.0341	0.0287
chr1:158641128-158641247:SPTA1	120	535.1393	1.0657	1.0657	0.0656	0.0517
chr1:158641798-158642037:SPTA1	240	425.8448	0.8480	0.8480	0.0415	0.0315
chr1:158644110-158644229:SPTA1	120	599.4135	1.1950	1.1950	0.0699	0.0639
chr1:158644278-158644517:SPTA1	240	633.2322	1.2562	1.2562	0.0143	0.0106
chr1:158645888-158646127:SPTA1	240	526.8439	1.0496	1.0496	0.0529	0.0398
chr1:158647433-158647672:SPTA1	240	434.4081	0.8598	0.8598	0.0623	0.0457
chr1:158648138-158648377:SPTA1	240	486.7637	0.9603	0.9603	0.0444	0.0323
chr1:158650326-158650565:SPTA1	240	493.5417	0.9823	0.9823	0.0463	0.0316
chr1:158651268-158651507:SPTA1	240	451.4729	0.8805	0.8805	0.0322	0.0234
chr1:158653104-158653343:SPTA1	240	578.0832	1.1503	1.1503	0.0673	0.0481
chr1:158654838-158655197:SPTA1	360	561.6540	1.0918	1.0918	0.0255	0.0198
chr1:158656236-158656355:SPTA1	120	288.8028	0.5680	0.5680	0.0639	0.0431
chr1:161284146-161284265:SDHC	120	263.0861	0.5053	0.5053	0.0541	0.0537
chr1:161293372-161293491:SDHC	120	367.3667	0.7252	0.7252	0.0428	0.0325
chr1:161298177-161298296:SDHC	120	357.9138	0.7141	0.7141	0.0455	0.0324
chr1:161309306-161309425:SDHC	120	235.0333	0.4276	0.4276	0.0363	0.0290
chr1:161310355-161310474:SDHC	120	316.4119	0.6117	0.6117	0.0195	0.0131
chr1:161326429-161326668:SDHC	240	555.8603	1.1100	1.1100	0.0315	0.0255
chr1:161332105-161332344:SDHC	240	303.9775	0.5962	0.5962	0.0276	0.0246
chr1:162688821-162689052:DDR2	232	567.6760	1.1119	1.1119	0.0410	0.0335
chr1:162711335-162711574:DDR2	240	468.3772	0.9356	0.9356	0.0449	0.0327
chr1:162722877-162722996:DDR2	120	430.6331	0.8424	0.8424	0.0416	0.0310
chr1:162724410-162724649:DDR2	240	417.9548	0.8237	0.8237	0.0414	0.0336
chr1:162724900-162725139:DDR2	240	486.8464	0.9664	0.9664	0.0439	0.0308
chr1:162725447-162725566:DDR2	120	469.1878	0.9293	0.9293	0.0297	0.0217
chr1:162729558-162729797:DDR2	240	531.3344	1.0349	1.0349	0.0416	0.0363
chr1:162730943-162731302:DDR2	360	582.2133	1.1514	1.1514	0.0552	0.0385
chr1:162735762-162735881:DDR2	120	385.1843	0.7633	0.7633	0.0317	0.0251
chr1:162736965-162737204:DDR2	240	602.7015	1.1884	1.1884	0.0371	0.0327
chr1:162740078-162740317:DDR2	240	564.1671	1.1245	1.1245	0.0501	0.0369
chr1:162741806-162742045:DDR2	240	553.0464	1.1011	1.1011	0.0511	0.0362
chr1:162743203-162743442:DDR2	240	674.9737	1.2590	1.2590	0.0285	0.0246
chr1:162745418-162745657:DDR2	240	562.7740	1.0882	1.0882	0.0421	0.0349
chr1:162745924-162746163:DDR2	240	559.1115	1.1083	1.1083	0.0548	0.0353
chr1:162748325-162748564:DDR2	240	536.8236	1.0765	1.0765	0.0487	0.0301
chr1:162749850-162750089:DDR2	240	616.8137	1.2106	1.2106	0.0468	0.0348
chr1:163295784-163296023:NUF2	240	678.6686	1.2711	1.2711	0.0329	0.0283
chr1:163297256-163297375:NUF2	120	391.0407	0.7640	0.7640	0.0321	0.0222
chr1:163297996-163298115:NUF2	120	395.4634	0.7861	0.7861	0.0437	0.0265
chr1:163298607-163298726:NUF2	120	310.3181	0.6136	0.6136	0.0387	0.0311
chr1:163306530-163306649:NUF2	120	386.9030	0.7660	0.7660	0.0551	0.0450
chr1:163307787-163307906:NUF2	120	434.3759	0.8624	0.8624	0.0696	0.0537
chr1:163309159-163309278:NUF2	120	423.8769	0.8056	0.8056	0.0318	0.0202
chr1:163310126-163310245:NUF2	120	509.6233	0.9955	0.9955	0.0696	0.0515
chr1:163313472-163313711:NUF2	240	463.8828	0.9234	0.9234	0.0958	0.0696
chr1:163315418-163315657:NUF2	240	488.8297	0.9615	0.9615	0.0309	0.0272
chr1:163317521-163317760:NUF2	240	485.7882	0.9655	0.9655	0.0704	0.0545
chr1:163318683-163318922:NUF2	240	551.8698	1.1050	1.1050	0.0649	0.0468
chr1:163325073-163325312:NUF2	240	390.4150	0.7778	0.7778	0.0666	0.0526
chr1:175914238-175914357:RFWD2	120	324.2544	0.6466	0.6466	0.0438	0.0209
chr1:175916294-175916413:RFWD2	120	335.2362	0.6542	0.6542	0.0270	0.0214
chr1:175956040-175956279:RFWD2	240	409.6242	0.8141	0.8141	0.0629	0.0417
chr1:175957366-175957605:RFWD2	240	592.6371	1.1872	1.1872	0.0758	0.0472
chr1:175958497-175958616:RFWD2	120	331.8805	0.6506	0.6506	0.0368	0.0316
chr1:175996707-175996826:RFWD2	120	405.8765	0.7909	0.7909	0.0365	0.0323
chr1:176012303-176012422:RFWD2	120	476.1591	0.9592	0.9592	0.0695	0.0438
chr1:176012841-176012960:RFWD2	120	332.7296	0.6527	0.6527	0.0413	0.0377
chr1:176015269-176015508:RFWD2	240	556.4838	1.0996	1.0996	0.0437	0.0300
chr1:176050236-176050475:RFWD2	240	448.4836	0.8873	0.8873	0.0500	0.0349
chr1:176054909-176055028:RFWD2	120	395.5102	0.7865	0.7865	0.0671	0.0483
chr1:176085729-176085848:RFWD2	120	234.1703	0.4244	0.4244	0.0242	0.0211
chr1:176104125-176104244:RFWD2	120	397.6623	0.7790	0.7790	0.0406	0.0333
chr1:176105594-176105713:RFWD2	120	387.6775	0.7474	0.7474	0.0498	0.0301
chr1:176118117-176118236:RFWD2	120	289.8580	0.5692	0.5692	0.0699	0.0430
chr1:176131945-176132184:RFWD2	240	578.3527	1.1442	1.1442	0.0701	0.0602
chr1:176132930-176133049:RFWD2	120	410.6170	0.8172	0.8172	0.0644	0.0528
chr1:176145035-176145154:RFWD2	120	322.4368	0.6409	0.6409	0.0564	0.0438
chr1:176153739-176153858:RFWD2	120	415.0940	0.8291	0.8291	0.0706	0.0541
chr1:176175671-176176150:RFWD2	480	650.7302	1.2614	1.2614	0.0394	0.0326
chr1:179076747-179078186:ABL2	1440	671.5213	1.2717	1.2717	0.0326	0.0284
chr1:179078188-179078666:ABL2	479	612.9332	1.2213	1.2213	0.0359	0.0225
chr1:179079384-179079724:ABL2	341	641.2434	1.2659	1.2659	0.0385	0.0364
chr1:179081429-179081548:ABL2	120	375.4444	0.7446	0.7446	0.0350	0.0301
chr1:179083970-179084209:ABL2	240	493.3503	0.9798	0.9798	0.0445	0.0329
chr1:179086440-179086679:ABL2	240	496.1719	0.9745	0.9745	0.0306	0.0223
chr1:179087691-179087930:ABL2	240	533.1022	1.0494	1.0494	0.0379	0.0291
chr1:179089308-179089427:ABL2	120	276.4996	0.5307	0.5307	0.0489	0.0402
chr1:179090687-179091046:ABL2	360	571.8634	1.1430	1.1430	0.0377	0.0299
chr1:179095480-179095839:ABL2	360	528.4287	1.0470	1.0470	0.0470	0.0329
chr1:179100411-179100650:ABL2	240	495.3874	0.9854	0.9854	0.0358	0.0293
chr1:179112027-179112266:ABL2	240	569.5930	1.1138	1.1138	0.0331	0.0267
chr1:179198335-179198574:ABL2	240	355.9556	0.7051	0.7051	0.0434	0.0356
chr1:193091299-193091538:CDC73	240	417.8758	0.8298	0.8298	0.0421	0.0343
chr1:193094235-193094354:CDC73	120	357.7538	0.7062	0.7062	0.0434	0.0295
chr1:193099279-193099398:CDC73	120	251.7495	0.4564	0.4564	0.0193	0.0150
chr1:193104493-193104612:CDC73	120	384.8962	0.7643	0.7643	0.0306	0.0225
chr1:193104633-193104752:CDC73	120	395.7537	0.7906	0.7906	0.0751	0.0587
chr1:193107199-193107318:CDC73	120	274.5431	0.5238	0.5238	0.0653	0.0551
chr1:193110968-193111207:CDC73	240	463.4025	0.9018	0.9018	0.0414	0.0376
chr1:193116987-193117106:CDC73	120	407.9158	0.8125	0.8125	0.0756	0.0670
chr1:193119413-193119532:CDC73	120	393.2287	0.7891	0.7891	0.0495	0.0385
chr1:193121482-193121601:CDC73	120	220.5285	0.4028	0.4028	0.0190	0.0166
chr1:193172894-193173013:CDC73	120	372.8661	0.7415	0.7415	0.0527	0.0362
chr1:193181153-193181272:CDC73	120	436.7157	0.8666	0.8666	0.0859	0.0633
chr1:193181504-193181623:CDC73	120	251.0318	0.4693	0.4693	0.0531	0.0421
chr1:193202084-193202323:CDC73	240	443.4087	0.8648	0.8648	0.0336	0.0278
chr1:193205376-193205495:CDC73	120	386.5129	0.7549	0.7549	0.0436	0.0391
chr1:193218811-193219050:CDC73	240	489.6740	0.9571	0.9571	0.0491	0.0320
chr1:193219764-193219883:CDC73	120	282.1526	0.5501	0.5501	0.0776	0.0642
chr1:201980227-201980466:ELF3	240	416.0596	0.8259	0.8259	0.0546	0.0423
chr1:201981076-201981315:ELF3	240	517.1061	1.0277	1.0277	0.0517	0.0379
chr1:201981458-201981577:ELF3	120	331.2007	0.6614	0.6614	0.0436	0.0326
chr1:201981708-201981947:ELF3	240	515.3188	1.0137	1.0137	0.0482	0.0394
chr1:201981952-201982191:ELF3	240	420.2815	0.8420	0.8420	0.0340	0.0242
chr1:201982308-201982427:ELF3	120	420.7957	0.8303	0.8303	0.0352	0.0217
chr1:201982935-201983174:ELF3	240	543.9486	1.0744	1.0744	0.0313	0.0223
chr1:201984335-201984454:ELF3	120	388.2055	0.7752	0.7752	0.0495	0.0436
chr1:203274686-203274925:BTG2	240	504.6382	1.0073	1.0073	0.0386	0.0282
chr1:203276220-203276579:BTG2	360	471.1898	0.9394	0.9394	0.0432	0.0302
chr1:204393955-204394194:PIK3C2B	240	507.2116	0.9943	0.9943	0.0320	0.0233
chr1:204394686-204394925:PIK3C2B	240	567.2824	1.1207	1.1207	0.0330	0.0273
chr1:204396769-204396888:PIK3C2B	120	419.8924	0.8322	0.8322	0.0392	0.0299
chr1:204397248-204397367:PIK3C2B	120	327.3956	0.6508	0.6508	0.0483	0.0373
chr1:204399048-204399167:PIK3C2B	120	379.8768	0.7564	0.7564	0.0290	0.0199
chr1:204400740-204400979:PIK3C2B	240	450.6280	0.9126	0.9126	0.0370	0.0285
chr1:204401309-204401548:PIK3C2B	240	659.8555	1.2673	1.2673	0.0318	0.0255
chr1:204402439-204402558:PIK3C2B	120	233.5036	0.4288	0.4288	0.0322	0.0259
chr1:204402880-204403119:PIK3C2B	240	498.0529	0.9695	0.9695	0.0335	0.0256
chr1:204403532-204403771:PIK3C2B	240	527.0075	1.0410	1.0410	0.0221	0.0154
chr1:204408012-204408251:PIK3C2B	240	389.6128	0.7751	0.7751	0.0467	0.0406
chr1:204409265-204409504:PIK3C2B	240	522.3361	1.0351	1.0351	0.0676	0.0515
chr1:204410586-204410705:PIK3C2B	120	419.6975	0.8272	0.8272	0.0284	0.0202
chr1:204411648-204411767:PIK3C2B	120	407.4647	0.8007	0.8007	0.0382	0.0327
chr1:204412516-204412755:PIK3C2B	240	486.2520	0.9611	0.9611	0.0536	0.0398
chr1:204413183-204413302:PIK3C2B	120	457.7271	0.9006	0.9006	0.0373	0.0286
chr1:204413446-204413565:PIK3C2B	120	346.9168	0.6890	0.6890	0.0435	0.0363
chr1:204415059-204415298:PIK3C2B	240	406.3088	0.8070	0.8070	0.0376	0.0300
chr1:204416515-204416754:PIK3C2B	240	490.3953	0.9658	0.9658	0.0467	0.0367
chr1:204418309-204418428:PIK3C2B	120	433.7200	0.8636	0.8636	0.0377	0.0223
chr1:204418942-204419181:PIK3C2B	240	465.3378	0.9228	0.9228	0.0650	0.0532
chr1:204423738-204423977:PIK3C2B	240	499.6726	0.9900	0.9900	0.0551	0.0405
chr1:204424962-204425201:PIK3C2B	240	470.6624	0.9353	0.9353	0.0572	0.0500
chr1:204426122-204426241:PIK3C2B	120	367.7551	0.7276	0.7276	0.0515	0.0405
chr1:204426809-204427048:PIK3C2B	240	465.4346	0.9263	0.9263	0.0496	0.0415
chr1:204428978-204429097:PIK3C2B	120	397.6207	0.7850	0.7850	0.0393	0.0349
chr1:204429432-204429551:PIK3C2B	120	382.5842	0.7549	0.7549	0.0549	0.0366
chr1:204429674-204429793:PIK3C2B	120	382.1330	0.7573	0.7573	0.0498	0.0399
chr1:204433081-204433320:PIK3C2B	240	413.0345	0.8166	0.8166	0.0553	0.0428
chr1:204433535-204433774:PIK3C2B	240	457.8250	0.9037	0.9037	0.0375	0.0321
chr1:204434338-204434457:PIK3C2B	120	294.7239	0.5862	0.5862	0.0203	0.0168
chr1:204437985-204438944:PIK3C2B	960	519.1986	1.0330	1.0330	0.0614	0.0475
chr1:204494406-204494525:MDM4	120	298.7188	0.5904	0.5904	0.0318	0.0201
chr1:204494608-204494727:MDM4	120	364.0823	0.7181	0.7181	0.0332	0.0274
